"STATE","Plant","Lat","Long","Coal","Oil","Gas","Nuclear","Hydro","Biomass","Wind","Solar","Geo","Other1","Other2"
"KS","Gray County Wind Energy","37.8833","-100.6400","0.0","0.0","0.0","0.0","0.0","0.0","363,859.6","0.0","0.0","0.0","0.0"
"KS","Great Bend","38.4100","-98.8689","0.0","0.0","99,126.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Great Bend","38.3708","-98.7831","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Greensburg Wind Farm LLC","37.6000","-99.3458","0.0","0.0","0.0","0.0","0.0","0.0","38,310.0","0.0","0.0","0.0","0.0"
"KS","Herington","38.6728","-96.9411","0.0","734.4","41.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Hill City","39.3781","-99.8239","0.0","7.0","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Hoisington","38.5275","-98.7758","0.0","47.5","42.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Holcomb","37.9306","-100.9725","2,626,436.1","0.0","6,499.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Holton","39.4565","-95.7635","0.0","154.0","1,692.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Hugoton 2","37.1750","-101.3458","0.0","47.1","55.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Hutchinson Energy Center","38.0906","-97.8747","0.0","116.0","133,743.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Iola","37.9232","-95.4259","0.0","224.7","1,213.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Jeffrey Energy Center","39.2825","-96.1153","13,452,288.8","10,691.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Jetmore","38.0853","-99.8989","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Johnson","37.5757","-101.6258","0.0","280.2","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Kansas River Project","38.9742","-95.2350","0.0","0.0","0.0","0.0","13,214.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Kingman Municipal Power and Light Plant","37.6812","-98.1917","0.0","516.3","5,651.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","La Crosse","38.5322","-98.3103","0.0","65.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","La Cygne","38.3472","-94.6389","8,897,697.3","23,158.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Lakin Municipal","37.9414","-101.2639","0.0","54.1","51.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Larned","38.1762","-99.1005","0.0","39.3","3.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Lawrence Energy Center","39.0072","-95.2692","3,364,534.8","0.0","2,511.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Lincoln","39.0408","-98.1472","0.0","-12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","McPherson 2","38.3461","-97.6761","0.0","183.3","993.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","McPherson 3","38.3864","-97.6100","0.0","0.0","3,406.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Meade","37.2250","-100.3261","0.0","89.8","627.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Minneapolis City of","39.1194","-97.7086","0.0","40.4","359.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Mulvane Power Plant","37.4724","-97.2450","0.0","10.8","134.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Murray Gill","37.5956","-97.4131","0.0","0.0","186,662.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Nearman Creek","39.1714","-94.6958","1,474,052.1","6,644.6","31,814.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Neosho","37.3062","-95.1118","0.0","0.0","-1,649.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Norton","39.8336","-99.8903","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Oak Grove Gas Producers","37.5039","-94.8494","0.0","0.0","0.0","0.0","0.0","10,362.0","0.0","0.0","0.0","0.0","0.0"
"KS","Oakely","39.1214","-100.8531","0.0","6.9","21.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Osage City","38.6406","-95.8186","0.0","19.1","40.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Osawatomie","38.5325","-94.9042","0.0","0.0","1,474.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Osawatomie City of","38.5042","-94.9775","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Osborne","39.3504","-98.7680","0.0","9.7","9.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Ottawa","38.6236","-95.2714","0.0","209.6","1,440.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Oxford","37.2331","-97.4690","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Pratt","37.6359","-98.7433","0.0","4.0","1,660.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Pratt 2","37.6356","-98.7450","0.0","309.3","2,401.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Quindaro","39.1486","-94.6405","1,052,228.9","1,460.8","25,786.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Riverton","37.0719","-94.6986","383,438.0","58,425.2","194,676.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Russell Downtown","38.8819","-98.8608","0.0","64.3","82.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Russell Energy Center","38.8819","-98.8608","0.0","0.0","3,710.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Sabetha Power Plant","39.9061","-95.7849","0.0","-156.0","-379.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Sharon Spring","38.8917","-101.7481","0.0","0.4","11.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Sharpe","38.2750","-95.6839","0.0","29.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Smoky Hills II","38.8756","-98.2631","0.0","0.0","0.0","0.0","0.0","0.0","554,306.0","0.0","0.0","0.0","0.0"
"KS","Smoky Hills Windfarm","38.8869","-98.1178","0.0","0.0","0.0","0.0","0.0","0.0","372,332.0","0.0","0.0","0.0","0.0"
"KS","Spearville","37.8641","-99.7547","0.0","0.0","0.0","0.0","0.0","0.0","365,800.0","0.0","0.0","0.0","0.0"
"KS","St Francis","39.7736","-101.8122","0.0","1.8","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","St John","38.0083","-98.7633","0.0","33.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Stafford","37.9553","-98.5928","0.0","9.8","66.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Sterling","38.2025","-98.1986","0.0","30.3","58.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Stockton","39.3772","-99.2947","0.0","-7.2","-84.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Tecumseh Energy Center","39.0522","-95.5669","1,254,377.3","0.0","5,234.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Wamego","39.1996","-96.3058","0.0","25.4","327.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Washington","39.8189","-97.0556","0.0","25.8","73.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Waste Management Rolling Meadows LFGTE","39.1067","-95.7211","0.0","0.0","0.0","0.0","0.0","43,924.0","0.0","0.0","0.0","0.0","0.0"
"KS","Wellington 1","37.2609","-97.4048","0.0","28.0","302.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Wellington 2","37.2686","-97.3983","0.0","0.0","6,780.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","West 14th Street","37.2354","-97.0110","0.0","0.0","451.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","West Gardner","38.7878","-94.9850","0.0","0.0","76,221.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Wichita Plant","37.6803","-97.4536","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","Wolf Creek Generating Station","38.2388","-95.6874","0.0","0.0","0.0","9,555,712.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Barkley","37.0217","-88.2211","0.0","0.0","0.0","0.0","506,250.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Bavarian LFGTE","38.8608","-84.6556","0.0","0.0","0.0","0.0","0.0","25,995.0","0.0","0.0","0.0","0.0","0.0"
"KY","Big Sandy","38.1707","-82.6176","6,541,965.8","10,292.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Bluegrass Generation LLC","38.3902","-85.4133","0.0","0.0","95,471.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Calvert City","37.0467","-88.3506","0.0","0.0","204,428.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Cane Run","38.1828","-85.8894","3,247,823.3","1.2","12,001.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Cooper","37.0000","-84.5917","1,833,660.0","1,614.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Cox Waste to Energy","37.3208","-85.3611","0.0","0.0","0.0","0.0","0.0","6,105.2","0.0","0.0","0.0","0.0","0.0"
"KY","D B Wilson","37.4497","-87.0803","2,171,983.2","1,166,596.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Dale","37.8807","-84.2634","864,665.0","2,481.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Dix Dam","37.7864","-84.7028","0.0","0.0","0.0","0.0","35,921.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","E W Brown","37.7889","-84.7139","2,998,161.7","6,455.0","127,332.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","East Bend","38.9031","-84.8511","4,412,881.5","7,292.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Elmer Smith","37.7958","-87.0597","2,512,555.5","66,847.7","3,682.2","0.0","0.0","0.0","0.0","0.0","0.0","15,456.6","0.0"
"KY","Ghent","38.7497","-85.0350","12,584,423.8","11,948.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Green River","37.3636","-87.1214","887,428.9","1,882.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Green Valley LFGTE","38.4192","-82.7236","0.0","0.0","0.0","0.0","0.0","11,761.0","0.0","0.0","0.0","0.0","0.0"
"KY","H L Spurlock","38.7000","-83.8175","9,059,710.0","11,564.8","0.0","0.0","0.0","371.2","0.0","0.0","0.0","0.0","0.0"
"KY","Haefling","38.0794","-84.5194","0.0","12.7","630.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Hardin County LFGTE","37.7258","-85.7258","0.0","0.0","0.0","0.0","0.0","9,110.0","0.0","0.0","0.0","0.0","0.0"
"KY","HMP&L Station Two Henderson","37.7981","-87.5780","2,023,898.0","3,299.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","J K Smith","37.8824","-84.1025","0.0","4,331.7","416,580.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Kenneth C Coleman","37.9628","-86.7917","2,853,747.6","0.0","8,158.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Kentucky Dam","37.0131","-88.2692","0.0","0.0","0.0","0.0","1,084,642.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Kentucky Mills","37.8948","-86.6854","0.0","0.0","18,989.6","0.0","0.0","344,621.4","0.0","0.0","0.0","0.0","0.0"
"KY","Laurel","36.9614","-84.2700","0.0","0.0","0.0","0.0","65,261.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Laurel Ridge LFGTE","37.0350","-84.0933","0.0","0.0","0.0","0.0","0.0","18,559.0","0.0","0.0","0.0","0.0","0.0"
"KY","Marshall Energy Facility","37.0286","-88.3958","0.0","1,758.8","159,152.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Mason County LFGTE","38.5858","-83.7242","0.0","0.0","0.0","0.0","0.0","778.0","0.0","0.0","0.0","0.0","0.0"
"KY","Mill Creek","38.0531","-85.9100","10,340,878.7","0.0","32,684.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Mother Ann Lee","37.8297","-84.7247","0.0","0.0","0.0","0.0","8,806.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Ohio Falls","38.2832","-85.7792","0.0","0.0","0.0","0.0","236,520.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Paddys Run","38.2147","-85.8453","0.0","0.0","14,866.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Paradise","37.2608","-86.9783","14,205,888.7","2,656.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Paris","38.2049","-84.2383","0.0","2,054.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Pendleton County LFGTE","38.8014","-84.3447","0.0","0.0","0.0","0.0","0.0","22,574.0","0.0","0.0","0.0","0.0","0.0"
"KY","PPS Power Plant No 1","37.0325","-88.6156","0.0","0.0","23,010.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","R D Green","37.6467","-87.5006","2,597,890.7","943,304.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Riverside Generating LLC","38.1933","-82.6042","0.0","0.0","67,093.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Robert A Reid","37.6467","-87.5033","6,675.7","324.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Shawnee","37.1517","-88.7750","7,825,549.8","10,561.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Trimble County","38.5847","-85.4117","3,947,536.7","28,821.3","682,208.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Tyrone","38.0478","-84.8483","136,533.8","753.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Wolf Creek","36.8691","-85.1470","0.0","0.0","0.0","0.0","642,846.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","Zorn","38.2825","-85.7811","0.0","0.0","93.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Acadia Energy Center","30.4284","-92.4112","0.0","0.0","3,046,006.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Agrilectric Power Partners Ltd","30.2012","-93.1266","0.0","0.0","286.0","0.0","0.0","73,359.0","0.0","0.0","0.0","0.0","0.0"
"LA","Alliance Refinery","29.6833","-89.9750","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","76,972.4","0.0"
"LA","Arsenal Hill","32.5181","-93.7611","0.0","0.0","896,639.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Bayou Cove Peaking Power","30.2825","-92.5994","0.0","0.0","34,987.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Big Cajun 1","30.6736","-91.3525","0.0","0.0","60,957.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Big Cajun 2","30.7261","-91.3669","12,697,369.1","17,512.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Brame Energy Center","31.3950","-92.7167","3,218,895.0","1,697,717.9","953,238.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Buras","29.3767","-89.3353","0.0","0.0","1,657.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Calcasieu","30.1603","-93.3458","0.0","0.0","248,817.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Carville Energy LLC","30.2292","-91.0650","0.0","0.0","2,560,612.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Chalmette Refining LLC","29.9383","-89.9700","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14,685.0","0.0"
"LA","CII Carbon LLC","29.9327","-89.9782","0.0","79,491.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","CITGO Refinery Powerhouse","30.1826","-93.3234","0.0","0.0","180,044.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Colonial Sugar Refinery","30.0497","-90.6839","0.0","0.0","28,449.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Coughlin Power Station","30.8442","-92.2606","0.0","0.0","740,383.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","D G Hunter","31.3210","-92.4626","0.0","0.0","4,396.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","DeRidder Mill","30.8606","-93.3756","0.0","0.0","25,007.6","0.0","0.0","300,735.3","0.0","0.0","0.0","7,023.0","0.0"
"LA","Dolet Hills","32.0306","-93.5692","4,684,963.2","0.0","9,556.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Domino Sugar Arabi Plant","29.9462","-90.0012","0.0","0.0","43,959.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Dow St Charles Operations","29.9861","-90.4414","0.0","0.0","1,758,777.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","ExxonMobil Baton Rouge Turbine Generator","30.4971","-91.1754","0.0","0.0","636,621.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Formosa Plastics","30.4992","-91.1872","0.0","0.0","341,305.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Franklin","29.7992","-91.5200","0.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Gaylord Container Bogalusa","30.7811","-89.8575","0.0","6,268.5","10,548.1","0.0","0.0","483,857.9","0.0","0.0","0.0","0.0","0.0"
"LA","Geismar","30.2000","-91.0000","0.0","0.0","389,882.4","0.0","0.0","0.0","0.0","0.0","0.0","192,358.5","0.0"
"LA","Geismar Cogen","30.2090","-90.9921","0.0","0.0","593,668.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Georgia Gulf Plaquemine","30.2586","-91.1850","0.0","0.0","1,664,932.4","0.0","0.0","0.0","0.0","0.0","0.0","93,841.6","0.0"
"LA","Georgia Pacific Port Hudson","30.6547","-91.2800","0.0","282,957.9","40,067.8","0.0","0.0","595,023.3","0.0","0.0","0.0","0.0","0.0"
"LA","Hargis-Hebert Electric Generating","30.1694","-91.9923","0.0","0.0","179,628.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Houma","29.5808","-90.7222","0.0","0.0","10,726.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","IMC Phosphates Company Uncle Sam","30.0028","-90.8264","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","150,840.8"
"LA","J Lamar Stall Unit","32.5036","-93.7486","0.0","0.0","1,358,641.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","LaO Energy Systems","30.3186","-91.2325","0.0","0.0","1,821,036.6","0.0","0.0","0.0","0.0","0.0","0.0","831,506.0","0.0"
"LA","Lieberman","32.7047","-93.9597","0.0","1,663.5","94,403.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Little Gypsy","30.0033","-90.4611","0.0","3,881.3","1,761,442.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Louis Doc Bonin","30.2368","-92.0476","0.0","0.0","399,554.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Louisiana 1","30.4903","-91.1875","0.0","0.0","2,271,895.7","0.0","0.0","0.0","0.0","0.0","0.0","250,681.3","0.0"
"LA","Louisiana Tech University Power Plant","32.5058","-92.6842","0.0","0.0","47,190.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","M A Patout Son Ltd","29.9006","-91.7333","0.0","0.0","0.0","0.0","0.0","1,008.0","0.0","0.0","0.0","0.0","0.0"
"LA","Mansfield Mill","32.1575","-93.5562","0.0","3,812.9","293,939.9","0.0","0.0","432,411.8","0.0","0.0","0.0","45,035.1","0.0"
"LA","Michoud","30.0081","-89.9372","0.0","0.0","1,867,329.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Minden","32.6079","-93.2924","0.0","5.0","141.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Morgan City","29.6916","-91.1887","0.0","0.0","31,267.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Nelson Industrial Steam Company","30.2861","-93.2917","0.0","1,115,074.0","81,331.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Neptune Gas Processing Plant","29.7336","-91.4431","0.0","0.0","10,454.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","New Roads","30.7283","-91.3688","0.0","43.3","189.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Nine Mile Point","29.9472","-90.1458","0.0","0.0","4,780,621.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Noranda Alumina LLC","30.0540","-90.6693","0.0","0.0","264,318.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","NRG Sterlington Power LLC","32.6889","-92.0811","0.0","0.0","171.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Oak Point Cogen","29.8000","-90.0083","0.0","0.0","85,699.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Ouachita","32.7056","-92.0697","0.0","0.0","1,129,344.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Perryville Power Station","32.6914","-92.0192","0.0","0.0","1,905,093.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Plant 31 Paper Mill","32.4823","-92.1530","0.0","0.0","77,580.8","0.0","0.0","242,673.2","0.0","0.0","0.0","0.0","0.0"
"LA","Plaquemine","30.3225","-91.2377","0.0","0.0","161.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Plaquemine Cogeneration Plant","30.3215","-91.2392","0.0","0.0","4,322,453.6","0.0","0.0","0.0","0.0","0.0","0.0","110,001.2","0.0"
"LA","Port Allen","30.4100","-91.2069","0.0","0.0","50,306.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","PPG Plant C Caustic","30.2242","-93.2831","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16,428.0"
"LA","PPG Powerhouse A","30.2242","-93.2831","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35,208.0"
"LA","PPG Powerhouse C","30.2242","-93.2831","0.0","0.0","2,022,297.1","0.0","0.0","0.0","0.0","0.0","0.0","4,844.9","0.0"
"LA","PPG Riverside","30.2242","-93.2831","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","275,032.0"
"LA","R S Nelson","30.2861","-93.2917","3,322,521.7","5,406.0","1,324,068.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Rayne","30.2044","-92.2486","0.0","107.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","River Bend","30.7570","-91.3327","0.0","0.0","0.0","8,363,163.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","RS Cogen","30.2210","-93.2826","0.0","0.0","2,873,118.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Shell Chemical","30.2091","-91.0125","0.0","0.0","596,438.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Sidney A Murray Jr Hydroelectric","31.4691","-91.6492","0.0","0.0","0.0","0.0","1,108,794.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Sterlington","32.7047","-92.0792","0.0","-181.5","2,969.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Stingray Facility","29.7614","-93.6086","0.0","0.0","19,876.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Stone Container Hodge","32.2752","-92.7277","0.0","0.0","164,696.8","0.0","0.0","338,707.8","0.0","0.0","0.0","0.0","0.0"
"LA","T J Labbe Electric Generating","30.2554","-92.0433","0.0","0.0","106,588.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Taft Cogeneration Facility","29.9861","-90.4575","0.0","0.0","5,341,958.4","0.0","0.0","0.0","0.0","0.0","0.0","15,893.8","0.0"
"LA","Teche","29.8223","-91.5427","0.0","0.0","1,117,658.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Waterford 1 & 2","29.9994","-90.4758","0.0","67,067.0","905,034.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Waterford 3","29.9943","-90.3951","0.0","0.0","0.0","10,276,184.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","Willow Glen","30.2743","-91.1164","0.0","16.4","591,404.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","AMERESCO Chicopee Energy","42.1661","-72.5381","0.0","0.0","0.0","0.0","0.0","37,539.0","0.0","0.0","0.0","0.0","0.0"
"MA","ANP Bellingham Energy Project","42.1113","-71.4529","0.0","0.0","1,728,914.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","ANP Blackstone Energy Project","42.0575","-71.5172","0.0","0.0","1,746,412.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","Barre","42.4192","-72.1106","0.0","0.0","0.0","0.0","0.0","5,373.0","0.0","0.0","0.0","0.0","0.0"
"MA","Bear Swamp","42.6839","-72.9599","0.0","0.0","0.0","0.0","-180,955.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","Bellingham Cogeneration Facility","42.0925","-71.4833","0.0","376.8","947,149.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
