"State","Plant","Lat","Long","Coal","Oil","Gas","Nuclear","Hydro","Wood","Wind","Solar","Geo","Other"
"KS","NEARMAN CREEK","39.1714","94.6958","1653978.0","2348.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","NEODESHA","37.5593","95.7436","0.0","222.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","NEOSHO","37.1917","95.2977","0.0","5183.0","35355.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","NORTON","39.7842","99.9034","0.0","123.0","1476.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","OSAGE CITY","38.6519","95.7251","0.0","279.0","2030.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","OSAWATOMIE","38.5637","94.8373","0.0","440.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","OSBORNE","39.3504","98.7677","0.0","20.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","OTTAWA","38.5643","95.2825","0.0","1394.0","11767.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","PLANT NO 1","37.7817","96.8379","0.0","180.0","1718.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","PLANT NO 2","37.7817","96.8379","0.0","990.0","11158.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","PRATT","37.6842","98.7947","0.0","8.0","10628.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","PRATT 2","37.6478","98.7394","0.0","320.0","320.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","QUINDARO","39.0878","94.6464","798908.0","16470.0","40976.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","RIVERTON","37.0667","94.7000","409513.0","3604.0","23900.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","RUSSELL","38.9151","98.7628","0.0","3129.0","28163.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","SABETHA","39.7834","96.0135","0.0","370.0","3593.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","SHARON SPRING","38.9163","101.7622","0.0","40.0","133.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","ST FRANCIS","39.7857","101.7305","0.0","320.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","ST JOHN","38.0427","98.7470","0.0","64.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","STAFFORD","38.0427","98.7470","0.0","80.0","593.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","STERLING","38.3476","98.2010","0.0","115.0","1113.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","STOCKTON","39.3503","99.3244","0.0","-263.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","TECUMSEH EC","39.0528","95.5683","1321514.0","0.0","12558.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","WAMEGO","39.3463","96.3660","0.0","340.0","3164.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","WASHINGTON","39.7841","97.0872","0.0","54.0","475.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","WELLINGTON CITY","37.2379","97.4773","0.0","13.0","12708.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","WELLINGTON MUNICIPAL","37.2833","97.4703","0.0","0.0","12572.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","WEST 14TH STREET","37.2631","97.0717","0.0","0.0","1182.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","WICHITA PLANT","37.6935","97.4801","0.0","0.0","18869.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KS","WOLF CREEK","38.2363","95.7331","0.0","0.0","0.0","9060834.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","BARKLEY","37.0234","88.0586","0.0","0.0","0.0","0.0","554115.0","0.0","0.0","0.0","0.0","0.0"
"KY","BIG SANDY","38.1686","82.6208","7104956.0","14484.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","CALVERT CITY","36.9039","88.2983","0.0","0.0","141171.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","CANE RUN","38.1833","85.8886","3176981.0","3.0","37878.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","COOPER","37.0000","84.5917","1735793.0","1799.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","COX WASTE TO ENERGY","37.3377","85.3287","0.0","0.0","0.0","0.0","0.0","12293.4","0.0","0.0","0.0","0.0"
"KY","D B WILSON STATION","37.4497","87.0806","3178336.8","9421.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","DALE","37.8750","84.2500","1158953.0","1659.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","DIX DAM","37.6440","84.5464","0.0","0.0","0.0","0.0","23958.0","0.0","0.0","0.0","0.0","0.0"
"KY","E W BROWN","37.7911","84.7147","4349468.0","31249.0","136547.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","EAST BEND","38.9624","84.7379","4348263.0","8155.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","ELMER SMITH","37.7942","87.0608","2639152.0","2865.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","GHENT","38.7497","85.0350","12429236.0","7465.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","GREEN RIVER","37.3636","87.1214","1042086.0","1412.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","GREEN STATION","37.6458","87.5014","3153291.6","7698.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","H L SPURLOCK","38.7000","83.8175","6108757.0","1633.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","HAEFLING","38.0275","84.4734","0.0","0.0","-185.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","HENDERSON I","37.8450","87.5908","41898.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","HMP&L STATION TWO","37.6333","87.5233","1661228.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","J K SMITH","37.9741","84.1565","0.0","750.0","109334.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","KENNETH C COLEMAN STATION","37.9636","86.7903","3308298.7","57.9","12939.9","0.0","0.0","0.0","0.0","0.0","0.0","113.8"
"KY","KENTUCKY","36.9039","88.2983","0.0","0.0","0.0","0.0","953603.0","0.0","0.0","0.0","0.0","0.0"
"KY","LAUREL","37.1407","84.1198","0.0","0.0","0.0","0.0","19405.0","0.0","0.0","0.0","0.0","0.0"
"KY","LOCK 7","37.8244","84.8604","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0"
"KY","MILL CREEK","38.0531","85.9100","8990573.0","23125.0","20004.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","OHIO FALLS","38.1893","85.6771","0.0","0.0","0.0","0.0","331653.0","0.0","0.0","0.0","0.0","0.0"
"KY","PADDY'S RUN","38.1893","85.6771","0.0","0.0","2122.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","PARADISE","37.2608","86.9783","13147693.0","5998.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","PINEVILLE","36.7967","83.7614","117596.0","69.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","REID STATION","37.6461","87.5019","262311.3","8641.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","SHAWNEE","37.1517","88.7750","8428122.0","12479.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","TRIMBLE COUNTY","38.5678","85.4139","3482388.0","4310.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","TYRONE","38.0213","84.7456","296921.0","1421.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","WATERSIDE","38.1893","85.6771","0.0","0.0","1165.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"KY","WOLF CREEK","37.0066","85.0554","0.0","0.0","0.0","0.0","441832.0","0.0","0.0","0.0","0.0","0.0"
"KY","ZORN","38.1893","85.6771","0.0","0.0","777.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","A B PATERSON","30.0158","90.0258","0.0","188.0","180414.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","AGRILECTRIC POWER PARTNERS LTD","30.2205","93.3731","0.0","0.0","1551.1","0.0","0.0","63766.9","0.0","0.0","0.0","0.0"
"LA","ALLIANCE REFINERY","29.4320","89.5439","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","32357.9"
"LA","ARSENAL HILL","32.5181","93.7611","0.0","0.0","210568.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","BATON ROUGE COGEN","30.5162","91.0750","0.0","0.0","2921988.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","BATON ROUGE PLANT","30.5162","91.0750","0.0","0.0","4703.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","BATON ROUGE TURBINE GENERATOR","30.5162","91.0750","0.0","0.0","676145.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","BIG CAJUN 1","30.6758","91.3136","0.0","2655.1","231297.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","BIG CAJUN 2","30.7283","91.3686","11637045.1","17947.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","BLUE WATER GAS PLANT","29.9283","91.8127","0.0","0.0","9108.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","BONIN","30.2375","92.0461","0.0","0.0","637768.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","BORDEN CHEMICALS PLASTICS","30.2038","90.8693","0.0","0.0","678707.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","BURAS","29.4320","89.5439","0.0","30.0","1869.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","CA II (CHLOR ALKALI II)","30.2614","91.3610","0.0","0.0","645772.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","CALCASIEU POWER LLC","30.2205","93.3731","0.0","0.0","111144.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","CHALMETTE REFINERY LLC","29.8954","89.5968","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13810.1"
"LA","CII CARBON LLC","29.8954","89.5968","0.0","2311.5","102261.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","CITGO REFINERY POWERHOUSE","30.2205","93.3731","0.0","0.0","91962.0","0.0","0.0","0.0","0.0","0.0","0.0","218807.9"
"LA","COLONIAL SUGAR REFINERY","30.0276","90.8027","0.0","0.0","29433.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","DERIDDER MILL","30.6428","93.3589","0.0","0.0","88500.7","0.0","0.0","290370.3","0.0","0.0","0.0","0.0"
"LA","DG HUNTER","31.3208","92.4619","0.0","0.0","187982.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","DOLET HILLS","32.0308","93.5644","4599804.0","0.0","6505.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","DOMINO SUGAR ARABI PLANT","29.8954","89.5968","0.0","0.0","34101.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","EVANGELINE POWER STATION","30.8756","92.2608","0.0","0.0","1087468.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","FORMOSA PLASTICS CORP","30.5162","91.0750","0.0","0.0","991193.9","0.0","0.0","0.0","0.0","0.0","0.0","16495.7"
"LA","FRANKLIN","29.7151","91.4790","0.0","0.0","173.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","GARDEN CITY GAS PLANT","29.7151","91.4790","0.0","0.0","6117.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","GAYLORD CONTAINER CORP BOGALUSA","30.8338","90.0376","0.0","16772.5","48927.9","0.0","0.0","447156.2","0.0","0.0","0.0","0.0"
"LA","GEISMAR","30.2038","90.8693","0.0","0.0","515892.0","0.0","0.0","0.0","0.0","0.0","0.0","104818.5"
"LA","GEISMAR PLANT","30.2038","90.8693","0.0","0.0","804700.8","0.0","0.0","0.0","0.0","0.0","0.0","26744.3"
"LA","GEORGIA GULF CORPORATION PLAQUEMINE DIVISION","30.2614","91.3610","0.0","0.0","1912275.2","0.0","0.0","0.0","0.0","0.0","0.0","110322.3"
"LA","GRAND CHENIER GAS PROCESSING PLANT","29.8155","93.2540","0.0","0.0","9274.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","GRAND ISLE GAS PLANT","29.6960","90.0923","0.0","0.0","3502.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","HODGE  LOUISIANA","32.3212","92.5636","0.0","0.0","183732.6","0.0","0.0","314026.4","0.0","0.0","0.0","0.0"
"LA","HOUMA","29.4300","90.8400","0.0","-463.0","122453.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","IMC PHOSPHATES COMPANY UNCLE SAM PLANT","30.0276","90.8027","0.0","0.0","2471.6","0.0","0.0","0.0","0.0","0.0","0.0","164475.1"
"LA","JEANERETTE SUGAR CO INC","29.9283","91.8127","0.0","0.0","28.6","0.0","0.0","104.1","0.0","0.0","0.0","0.0"
"LA","KAISER ALUMINUM","30.0276","90.8027","0.0","0.0","429562.3","0.0","0.0","0.0","0.0","0.0","0.0","11094.7"
"LA","LIEBERMAN","32.7047","93.9594","0.0","23026.0","412941.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","LITTLE GYPSY","30.0033","90.4611","0.0","10184.0","2956219.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","LOUISIANA MILL","32.7569","91.7530","16206.7","215.8","102121.8","0.0","0.0","344130.5","0.0","0.0","0.0","10788.1"
"LA","LOUISIANA TECH UNIVERSITY POWER PLANT","32.6063","92.6478","0.0","0.0","31710.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","LOUISIANA 1","30.4903","91.1875","0.0","0.0","49352.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","LOUISIANA 2","30.5162","91.0750","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"LA","M A PATOUT SON LTD","29.9283","91.8127","0.0","0.0","11.8","0.0","0.0","465.9","0.0","0.0","0.0","0.0"
"LA","MANSFIELD MILL","32.0920","93.6988","14146.4","4431.5","116911.5","0.0","0.0","572823.1","0.0","0.0","0.0","16576.7"
"LA","MICHOUD","30.0081","89.9372","0.0","188355.0","3272609.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","MINDEN","32.7200","93.3400","0.0","14.0","14470.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","MONROE","32.4996","92.1641","0.0","0.0","57193.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","MORGAN CITY","29.7200","91.4400","0.0","0.0","82466.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","NATCHITOCHES","31.7300","93.0900","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"LA","NELSON INDUSTRIAL STEAM CO","30.2205","93.3731","0.0","1411036.3","9902.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","NEW ORLEANS","30.0324","89.8748","0.0","0.0","216513.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","NEW ROADS","30.7509","91.3920","0.0","200.0","1362.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","NINEMILE POINT","29.9472","90.1458","0.0","142909.0","5799792.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","NRG STERLINGTON POWER LLC","32.4996","92.1641","0.0","0.0","4245.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","PCS NITROGEN FERTILIZER LP","30.2038","90.8693","0.0","0.0","174845.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","PINEVILLE MILL","31.2041","92.5337","0.0","0.0","57687.5","0.0","0.0","108304.2","0.0","0.0","0.0","0.0"
"LA","PLANT C CAUSTIC","30.2205","93.3731","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20865.3"
"LA","PLANT 31 PAPER MILL","32.4996","92.1641","0.0","0.0","94247.1","0.0","0.0","251799.0","0.0","0.0","0.0","0.0"
"LA","PLAQUEMINE","30.2600","91.3600","0.0","0.0","20136.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","PORT ALLEN FACILITY","30.4901","91.3135","0.0","0.0","40908.7","0.0","0.0","0.0","0.0","0.0","0.0","8456.5"
"LA","PORT HUDSON PULP PRINTING PAPER","30.5162","91.0750","0.0","833.4","186440.4","0.0","0.0","264047.6","0.0","0.0","0.0","0.0"
"LA","POWER AND UTILITIES","30.2614","91.3610","0.0","0.0","2647299.0","0.0","0.0","0.0","0.0","0.0","0.0","882819.5"
"LA","POWERHOUSE A","30.2205","93.3731","0.0","0.0","72392.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","PPG  POWERHOUSE C","30.2205","93.3731","0.0","0.0","2519542.9","0.0","0.0","0.0","0.0","0.0","0.0","87.4"
"LA","PPG  RIVERSIDE","30.2205","93.3731","0.0","0.0","504537.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","R S NELSON","30.2861","93.2917","3905932.0","4760.0","2317752.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","RELIANT ENERGY FIELD SERVICES","32.6279","93.5978","0.0","0.0","4998.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","RIVERBEND","30.8260","91.4188","0.0","0.0","0.0","7336497.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","RODEMACHER","30.2100","92.0600","0.0","0.0","-90.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","RODEMACHER","31.3950","92.7167","3315730.0","5414.0","1367535.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","RUSTON","32.6100","92.6600","0.0","0.0","212688.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","SIDNEY A MURRAY JR HYDROELECTRIC STATION","31.3659","91.6192","0.0","0.0","0.0","0.0","532290.3","0.0","0.0","0.0","0.0","0.0"
"LA","ST CHARLES OPERATIONS","29.9610","90.3756","0.0","0.0","1336960.6","0.0","0.0","0.0","0.0","0.0","0.0","514457.0"
"LA","ST FRANCISVILLE MILL","30.8260","91.4188","0.0","0.0","0.0","0.0","0.0","108081.5","0.0","0.0","0.0","0.0"
"LA","STERLINGTON","32.7047","92.0792","0.0","4931.0","1374431.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","STINGRAY FACILITY","29.8155","93.2540","0.0","0.0","9784.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","TECHE","29.8222","91.5417","0.0","24629.0","1406179.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","TOCA PLANT","29.8954","89.5968","0.0","0.0","8568.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","WATERFORD 1 & 2","29.9778","90.4750","0.0","194776.0","1285801.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","WATERFORD 3","29.9610","90.3756","0.0","0.0","0.0","8459242.0","0.0","0.0","0.0","0.0","0.0","0.0"
"LA","WILLOW GLEN","30.2742","91.1333","0.0","21203.0","4608252.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","AMERICAN OPTICAL CORP","42.3647","71.8968","0.0","0.0","19642.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","ANDERSON PWR PRODUCTS DIV OF ANDERSON INTERCONNECT INC","42.3647","71.8968","0.0","423.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","BEAR SWAMP","42.3928","73.2299","0.0","0.0","0.0","0.0","537966.0","0.0","0.0","0.0","0.0","0.0"
"MA","BEEBE HOLBROOK","42.1706","72.6013","0.0","0.0","0.0","0.0","1547.0","0.0","0.0","0.0","0.0","0.0"
"MA","BELLINGHAM COGENERATION FACILITY","42.1543","71.2020","0.0","16222.0","2578020.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","BERKSHIRE POWER","42.1706","72.6013","0.0","0.0","661772.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","BLACKSTONE STREET","42.4466","71.4601","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"MA","BOATLOCK","42.1706","72.6013","0.0","0.0","0.0","0.0","14641.0","0.0","0.0","0.0","0.0","0.0"
"MA","BOOTT HYDROPOWER INC","42.4466","71.4601","0.0","0.0","0.0","0.0","105083.3","0.0","0.0","0.0","0.0","0.0"
"MA","BRAYTON PT","41.7103","71.1931","7942929.4","1424.6","219569.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","CABOT","42.5278","72.6281","0.0","0.0","0.0","0.0","466021.6","0.0","0.0","0.0","0.0","0.0"
"MA","CABOT-HOLYOKE","42.1997","72.6103","0.0","0.0","0.0","0.0","6282.0","0.0","0.0","0.0","0.0","0.0"
"MA","CANAL PLANT","41.7697","70.5097","0.0","4931224.4","22588.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","CHEMICAL","42.1706","72.6013","0.0","0.0","0.0","0.0","1613.0","0.0","0.0","0.0","0.0","0.0"
"MA","CHERRY STREET","42.4466","71.4601","0.0","2402.0","1584.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","CHICOPEE ELECTRIC","42.1706","72.6013","0.0","0.0","0.0","0.0","0.0","13124.7","0.0","0.0","0.0","0.0"
"MA","CHICOPEE HYDROELECTRIC STATION","42.1706","72.6013","0.0","0.0","0.0","0.0","7186.1","0.0","0.0","0.0","0.0","0.0"
"MA","CLARK UNIVERSITY","42.3647","71.8968","0.0","6054.3","394.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","CLEARY FLOOD","41.8653","71.1064","0.0","53037.0","197932.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","COBBLE MT","42.1706","72.6013","0.0","0.0","0.0","0.0","26477.6","0.0","0.0","0.0","0.0","0.0"
"MA","COLLINS FACILITY","42.1706","72.6013","0.0","0.0","0.0","0.0","5446.9","0.0","0.0","0.0","0.0","0.0"
"MA","COMMERCIAL STREET","42.6466","70.9259","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","COSGROVE INTAKE POWER STATION","42.3647","71.8968","0.0","0.0","0.0","0.0","4483.0","0.0","0.0","0.0","0.0","0.0"
"MA","DARTMOUTH POWER ASSOCIATES","41.7885","71.1099","0.0","7011.2","529870.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","DEER ISLAND TREATMENT PLANT","42.3395","71.0555","0.0","8648.1","0.0","0.0","0.0","24948.3","0.0","0.0","0.0","0.0"
"MA","DEERFIELD 2","42.5278","72.6281","0.0","0.0","0.0","0.0","31470.1","0.0","0.0","0.0","0.0","0.0"
"MA","DEERFIELD 3","42.5278","72.6281","0.0","0.0","0.0","0.0","33814.4","0.0","0.0","0.0","0.0","0.0"
"MA","DEERFIELD 4","42.5278","72.6281","0.0","0.0","0.0","0.0","28759.5","0.0","0.0","0.0","0.0","0.0"
"MA","DEERFIELD 5","42.3928","73.2299","0.0","0.0","0.0","0.0","59566.3","0.0","0.0","0.0","0.0","0.0"
"MA","DIGHTON POWER ASSOCIATES","41.7885","71.1099","0.0","0.0","822951.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","DOREEN","42.3928","73.2299","0.0","163.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","DWIGHT","42.1706","72.6013","0.0","0.0","0.0","0.0","5215.9","0.0","0.0","0.0","0.0","0.0"
"MA","EAST BRIDGEWATER","41.9637","70.8069","0.0","0.0","0.0","0.0","0.0","33005.5","0.0","0.0","0.0","0.0"
"MA","EASTMAN GELATINE CORP","42.6466","70.9259","0.0","3004.7","31943.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","ERVING PAPER MILLS INC","42.5278","72.6281","0.0","3295.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","FALL RIVER ELECTRIC","41.7885","71.1099","0.0","0.0","0.0","0.0","0.0","12650.1","0.0","0.0","0.0","0.0"
"MA","FELLSWAY DEVELOPMENT LLC","42.4466","71.4601","0.0","3637.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","FIFE BROOK","42.3928","73.2299","0.0","0.0","0.0","0.0","39822.8","0.0","0.0","0.0","0.0","0.0"
"MA","FRAMINGHAM LLC","42.4466","71.4601","0.0","492.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","GARDNERS FALLS","42.5278","72.6281","0.0","0.0","0.0","0.0","14802.1","0.0","0.0","0.0","0.0","0.0"
"MA","GE COMPANY AIRCRAFT ENGINES","42.6466","70.9259","0.0","15199.0","137058.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","GILLETTE CO","42.3395","71.0555","0.0","2557.1","46197.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","HADLEY FALLS","42.1706","72.6013","0.0","0.0","0.0","0.0","156495.0","0.0","0.0","0.0","0.0","0.0"
"MA","HALIFAX ELECTRIC","41.9637","70.8069","0.0","0.0","0.0","0.0","0.0","14707.7","0.0","0.0","0.0","0.0"
"MA","HARRIS ENERGY REALTY CORP","42.1706","72.6013","0.0","0.0","0.0","0.0","6182.0","0.0","0.0","0.0","0.0","0.0"
"MA","HAVERHILL PAPERBOARD CORP","42.6466","70.9259","0.0","19640.4","8666.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","HIGH ST STATION","42.6466","70.9259","0.0","807.0","48.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","INDECK PEPPERELL POWER FACILITY","42.4466","71.4601","0.0","17759.4","54796.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","INDIAN ORCHARD","42.1706","72.6013","0.0","0.0","0.0","0.0","7893.3","0.0","0.0","0.0","0.0","0.0"
"MA","KENDALL SQUARE STATION","42.4874","71.3929","0.0","29906.7","80432.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","KRAFT FOODS ATLANTIC GELATIN","42.4466","71.4601","0.0","16222.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","LAWRENCE HYDROELECTRIC ASSOC","42.6466","70.9259","0.0","0.0","0.0","0.0","76852.2","0.0","0.0","0.0","0.0","0.0"
"MA","LOWELL COGENERATION PLANT","42.4466","71.4601","0.0","859.3","18441.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MA","LOWELL LANDFILL","42.4466","71.4601","0.0","0.0","0.0","0.0","0.0","7252.1","0.0","0.0","0.0","0.0"
"MA","M STREET JET","42.3395","71.0555","0.0","2524.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
